Client ID,Город,Просчет стоимости модели,Приход к диллеру,Продажа
GA1.2.2039498862.1578498522,Dushanbe,-,-,-
GA1.2.37323997.1579008822,Rostov-on-Don,0,1,
GA1.2.37323997.1579008822,Voronezh,1,1,1
GA1.2.388216189.1578779586,Sevastopol,0,1,
GA1.2.438245954.1581942100,Rostov-on-Don,,0,
GA1.2.471611346.1579669139,Rostov-on-Don,-,-,-
GA1.2.535598930.1578243617,(not set),-,-,-
GA1.2.580363432.1577022234,Cherkessk,,0,
GA1.2.688976178.1580319552,Yalta,,0,
GA1.2.692222818.1580992221,Saint Petersburg,0,1,
GA1.2.759864091.1580898332,Grozny,1,1,0
GA1.2.811866872.1580373057,Bishkek,1,1,0
GA1.2.913617871.1580898011,Grozny,-,-,-
GA1.2.940946923.1579969742,Stavropol,-,-,-
GA1.2.1050397333.1581097050,Simferopol,-,-,-
GA1.2.1064973937.1578377507,Rostov-on-Don,0,1,
GA1.2.1152418868.1578631275,Stavropol,0,1,
GA1.2.1300142736.1580836326,Ashburn,-,-,-
GA1.2.1305194966.1579879510,(not set),-,-,-
GA1.2.1323899210.1581389716,Quincy,-,-,-
GA1.2.1602845148.1579518579,Donetsk,-,-,-
GA1.2.1620200685.1577867333,(not set),-,-,-
GA1.2.1623329989.1580011887,Moscow,0,1,
GA1.2.1661357924.1578735417,Haspra,,0,
GA1.2.1717728752.1579599213,(not set),,0,
GA1.2.1768258697.1578469040,Maykop,,0,
GA1.2.181453165.1578188836,Ufa,1,1,1
GA1.2.1908460672.1578135085,Rostov-on-Don,,0,
GA1.2.1912425560.1580737259,Moscow,-,-,-
GA1.2.1969142230.1578735547,Haspra,-,-,-
GA1.2.1985672392.1580321708,Kolomna,0,1,
GA1.2.2061105289.1581101195,Stavropol,1,1,1
GA1.2.2081370092.1580927847,Maykop,-,-,-
GA1.2.2110181017.1578353786,Volgograd,,0,
GA1.2.321414619.1579461484,Lyubertsy,-,-,-
GA1.2.354142507.1578330727,Kerch,-,-,-
GA1.2.414676479.1578043233,Podolsk,,0,
GA1.2.434727128.1580836313,Ashburn,1,1,1
GA1.2.481602809.1579607853,Moscow,-,-,-
GA1.2.81722029.1580497765,Simferopol,-,-,-
GA1.2.820465.1569256886,Volgodonsk,-,-,-
GA1.2.823228616.1581061850,Maykop,-,-,-
GA1.2.853939416.1580026206,Rostov-on-Don,-,-,-
GA1.2.866766365.1577867837,(not set),,0,
GA1.2.989587721.1570129506,Kerch,,0,
GA1.2.1217858536.1579239884,Sevastopol,-,-,-
GA1.2.1217858536.1579239884,Voronezh,-,-,-
GA1.2.1247479399.1579077193,Rostov-on-Don,,0,
GA1.2.1262581032.1579375597,Orenburg,-,-,-
GA1.2.1298872280.1581617456,Yablonovsky,0,1,
GA1.2.1383729825.1580970814,Nashville,1,1,1
GA1.2.1535067066.1580131830,Pyatigorsk,-,-,-
GA1.2.1584140284.1581314316,Lyubertsy,-,-,-
GA1.2.1587926838.1579023573,Saint Petersburg,-,-,-
GA1.2.1709257062.1581844872,Voronezh,,0,
GA1.2.1763792070.1580583608,Rostov-on-Don,-,-,-
GA1.2.1788410383.1580985092,Moscow,0,1,
GA1.2.1849738051.1579780883,Voronezh,,0,
GA1.2.1888013376.1581177799,Omsk,-,-,-
GA1.2.1939247045.1578181921,Slough,-,-,-
GA1.2.2163583.1579441699,Rostov-on-Don,-,-,-
GA1.2.261981308.1580825709,Simferopol,,0,
GA1.2.270102258.1581344650,Kazan,-,-,-
GA1.2.340863760.1581790443,Rostov-on-Don,-,-,-
GA1.2.354197978.1581240134,Rostov-on-Don,1,1,0
GA1.2.399830311.1581591156,Voronezh,-,-,-
GA1.2.587469106.1579720436,Sevastopol,-,-,-
GA1.2.593979797.1580149657,Sevastopol,1,1,0
GA1.2.631256412.1580657648,Chelyabinsk,-,-,-
GA1.2.642327867.1579364250,Sevastopol,-,-,-
GA1.2.742542058.1581523294,Grozny,,0,
GA1.2.769607938.1581518122,Ufa,,0,
GA1.2.848424585.1581108539,Voronezh,1,1,0
GA1.2.964945162.1580149630,Sevastopol,-,-,-
GA1.2.982142993.1579977878,Rostov-on-Don,,0,
GA1.2.1049867272.1580992925,Stavropol,,0,
GA1.2.1132618421.1578547864,Simferopol,-,-,-
GA1.2.1146927009.1578303634,Moscow,1,1,1
GA1.2.1166303878.1579025128,Simferopol,-,-,-
GA1.2.1183683949.1548600325,Rostov-on-Don,0,1,
GA1.2.1183683949.1548600325,Rostov-on-Don,-,-,-
GA1.2.12973500.1579239511,Voronezh,1,1,0
GA1.2.1320209785.1578664708,Voronezh,,0,
GA1.2.1348666037.1579965453,Maykop,1,1,0
GA1.2.1375334429.1580996680,Simferopol,-,-,-
GA1.2.138883062.1579084080,Grozny,1,1,1
GA1.2.1402418623.1578068629,Rostov-on-Don,,0,
GA1.2.1402418623.1578068629,Rostov-on-Don,,0,
GA1.2.1402418623.1578068629,Rostov-on-Don,-,-,-
GA1.2.1431771390.1579204373,Nalchik,,0,
GA1.2.1474981368.1581791881,Stavropol,0,1,
GA1.2.1521326522.1581535121,Taganrog,-,-,-
GA1.2.1628118537.1579324542,Stavropol,0,1,
GA1.2.1656708649.1578913703,Vladikavkaz,-,-,-
GA1.2.1732619998.1580566933,Moscow,-,-,-
GA1.2.1810482578.1580808167,Simferopol,,0,
GA1.2.1818084672.1580898509,Moscow,0,1,
GA1.2.1858500356.1581791944,Stavropol,-,-,-
GA1.2.1909086924.1580069704,Stavropol,,0,
GA1.2.1909086924.1580069704,Stavropol,-,-,-
GA1.2.1943094125.1578905663,Yablonovsky,,0,
GA1.2.195469739.1578498091,Makhachkala,1,1,1
GA1.2.196733037.1577972362,Omsk,-,-,-
GA1.2.2082663590.1579139439,Moscow,-,-,-
GA1.2.2101713060.1580906003,Stavropol,-,-,-
GA1.2.2105154354.1579166157,Vladimir,-,-,-
GA1.2.277769979.1580883557,Bakhchysarai,0,1,
GA1.2.309405022.1580851683,Stavropol,1,1,0
GA1.2.330012714.1579145507,Rostov-on-Don,1,1,1
GA1.2.333400744.1579640961,Balashikha,,0,
GA1.2.366136381.1568283929,Yenakijeve,-,-,-
GA1.2.380765204.1579893956,Volgograd,0,1,
GA1.2.432712409.1580724708,Simferopol,-,-,-
GA1.2.49214775.1581873618,Rostov-on-Don,,0,
GA1.2.500542577.1581010569,Kerch,-,-,-
GA1.2.516057965.1580920156,Stavropol,-,-,-
GA1.2.57935387.1578836697,Severomorsk,-,-,-
GA1.2.663299768.1578474794,Pyatigorsk,-,-,-
GA1.2.667848636.1581120886,Grozny,1,1,0
GA1.2.752477866.1580055210,Stavropol,1,1,1
GA1.2.764683718.1578472711,Rostov-on-Don,1,1,0
GA1.2.766140202.1580059669,Maykop,-,-,-
GA1.2.829311830.1578156167,Rostov-on-Don,,0,
GA1.2.834586746.1581148596,Grozny,-,-,-
GA1.2.867214917.1578836861,Feodosiya,-,-,-
GA1.2.873001047.1580972959,Izhevsk,1,1,1
GA1.2.918578271.1581523152,Stavropol,,0,
GA1.2.997101312.1579101183,Moscow,-,-,-
GA1.2.1317382132.1580751830,Moscow,-,-,-
GA1.2.1391343800.1571933006,Yerevan,-,-,-
GA1.2.1402773666.1579334899,Lyubertsy,-,-,-
GA1.2.1642332457.1579882164,Vladikavkaz,,0,
GA1.2.1726681152.1579988894,Nalchik,-,-,-
GA1.2.1785935907.1580245861,Vladikavkaz,,0,
GA1.2.1820484638.1579096375,Moscow,-,-,-
GA1.2.1822650571.1579423719,Surgut,-,-,-
GA1.2.1835352889.1579735266,Moscow,-,-,-
GA1.2.2110054882.1578499660,Grozny,-,-,-
GA1.2.2143317477.1579441960,Moscow,-,-,-
GA1.2.376522282.1579939584,(not set),-,-,-
GA1.2.571067462.1580226541,(not set),,0,
GA1.2.586286966.1578611553,Miami,0,1,
GA1.2.800044697.1579404278,Maykop,-,-,-
GA1.2.1120861125.1581874344,Rostov-on-Don,-,-,-
GA1.2.1211385469.1579948305,Sevastopol,,0,
GA1.2.1258391580.1580839635,Vladimir,-,-,-
GA1.2.1274450867.1578430759,Sevastopol,-,-,-
GA1.2.1526151603.1581826092,Nadym,-,-,-
GA1.2.159210330.1578496139,(not set),-,-,-
GA1.2.1819289066.1578261355,Vladikavkaz,-,-,-
GA1.2.1819289066.1578261355,Vladikavkaz,1,1,0
GA1.2.192995723.1577963499,Khabarovsk,-,-,-
GA1.2.1946697606.1579900531,Nalchik,-,-,-
GA1.2.1946697606.1579900531,Nalchik,,0,
GA1.2.737574397.1581615816,Astrakhan,,0,
GA1.2.854061785.1579865078,Derbent,-,-,-
GA1.2.854944206.1579718758,Surgut,0,1,
GA1.2.1045776858.1580793741,Rostov-on-Don,-,-,-
GA1.2.1057826496.1578647721,Rostov-on-Don,1,1,0
GA1.2.1093861396.1581941771,Kerch,-,-,-
GA1.2.1108756194.1579197228,Simferopol,-,-,-
GA1.2.1123704162.1578738996,Maykop,-,-,-
GA1.2.1142024414.1581358968,Grozny,,0,
GA1.2.1157586248.1580996766,Rostov-on-Don,-,-,-
GA1.2.1239896608.1581767453,Grozny,,0,
GA1.2.1317382132.1580751830,Moscow,-,-,-
GA1.2.141591598.1581248183,Voronezh,-,-,-
GA1.2.1554918430.1581223828,Rostov-on-Don,,0,
GA1.2.1554918430.1581223828,Voronezh,-,-,-
GA1.2.1611738838.1581883753,Yalta,-,-,-
GA1.2.174713942.1581879984,Rostov-on-Don,1,1,0
GA1.2.1755266956.1579675923,Voronezh,-,-,-
GA1.2.1849279240.1581315534,Rostov-on-Don,-,-,-
GA1.2.1877882502.1579431095,Cherkessk,-,-,-
GA1.2.1879638869.1580745537,Bakhchysarai,0,1,
GA1.2.1894355193.1581571255,Sokhumi,-,-,-
GA1.2.2012988161.1578331565,Kyiv,-,-,-
GA1.2.2021768975.1579282226,Sevastopol,,0,
GA1.2.241527318.1581162502,Rostov-on-Don,1,1,0
GA1.2.247850130.1578313720,Khrustalnyi,,0,
GA1.2.259525455.1581787364,Rostov-on-Don,-,-,-
